,LEAID,NAME,Graduation Rate,MZIP
10543,3608430,CORNWALL CENTRAL SCHOOL DISTRICT,0.97,12520
10544,3608460,CORTLAND CITY SCHOOL DISTRICT,0.79,13045
10545,3608470,MOUNT PLEASANT-COTTAGE UNION FREE SCHOOL DISTRICT,0.05,10570
10546,3608490,COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT,0.87,12051
10547,3608580,CROTON-HARMON UNION FREE SCHOOL DISTRICT,0.94,10520
10548,3608610,CROWN POINT CENTRAL SCHOOL DISTRICT,0.86,12928
10549,3608790,DANSVILLE CENTRAL SCHOOL DISTRICT,0.79,14437
10550,3608850,DERUYTER CENTRAL SCHOOL DISTRICT,0.9,13052
10551,3608880,DEER PARK UNION FREE SCHOOL DISTRICT,0.87,11729
10552,3608910,DELAWARE ACADEMY CENTRAL SCHOOL DISTRICT AT DELHI,0.84,13753
10553,3608970,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,0.89,14173
10554,3609030,DEPEW UNION FREE SCHOOL DISTRICT,0.93,14043
10555,3609060,DEPOSIT CENTRAL SCHOOL DISTRICT,0.98,13754
10556,3609090,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,0.93,13214
10557,3609120,DOBBS FERRY UNION FREE SCHOOL DISTRICT,0.98,10522
10558,3609210,DOVER UNION FREE SCHOOL DISTRICT,0.84,12522
10559,3609240,DOWNSVILLE CENTRAL SCHOOL DISTRICT,0.87,13755
10560,3609330,DRYDEN CENTRAL SCHOOL DISTRICT,0.79,13053
10561,3609360,DUANESBURG CENTRAL SCHOOL DISTRICT,0.92,12053
10562,3609390,DUNDEE CENTRAL SCHOOL DISTRICT,0.71,14837
10563,3609420,DUNKIRK CITY SCHOOL DISTRICT,0.66,14048
10564,3609540,EAST AURORA UNION FREE SCHOOL DISTRICT,0.94,14052
10565,3609630,EAST GREENBUSH CENTRAL SCHOOL DISTRICT,0.95,12061
10566,3609660,EAST HAMPTON UNION FREE SCHOOL DISTRICT,0.8,11937
10567,3609690,EAST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,0.86,14609
10568,3609720,EAST ISLIP UNION FREE SCHOOL DISTRICT,0.93,11752
10569,3609840,EAST MEADOW UNION FREE SCHOOL DISTRICT,0.93,11590
10570,3609930,EAST ROCHESTER UNION FREE SCHOOL DISTRICT,0.8,14445
10571,3609960,EAST ROCKAWAY UNION FREE SCHOOL DISTRICT,0.88,11518
10572,3609990,EAST SYRACUSE MINOA CENTRAL SCHOOL DISTRICT,0.89,13057
10573,3610050,EAST WILLISTON UNION FREE SCHOOL DISTRICT,0.97,11568
10574,3610080,EASTCHESTER UNION FREE SCHOOL DISTRICT,0.93,10709
10575,3610140,GREENBURGH ELEVEN UNION FREE SCHOOL DISTRICT,0.06,10522
10576,3610170,EDEN CENTRAL SCHOOL DISTRICT,0.96,14057
10577,3610200,EDGEMONT UNION FREE SCHOOL DISTRICT,0.99,10583
10578,3610260,EDMESTON CENTRAL SCHOOL DISTRICT,0.69,13335
10579,3610380,ELBA CENTRAL SCHOOL DISTRICT,0.85,14058
10580,3610410,ELDRED CENTRAL SCHOOL DISTRICT,0.81,12732
10581,3610440,ELIZABETHTOWN-LEWIS CENTRAL SCHOOL DISTRICT,0.79,12932
10582,3610500,ELLENVILLE CENTRAL SCHOOL DISTRICT,0.67,12428
10583,3610530,ELLICOTTVILLE CENTRAL SCHOOL DISTRICT,0.95,14731
10584,3610560,ELMIRA CITY SCHOOL DISTRICT,0.68,14905
10585,3610590,ELMIRA HEIGHTS CENTRAL SCHOOL DISTRICT,0.75,14903
10586,3610650,ELMSFORD UNION FREE SCHOOL DISTRICT,0.89,10523
10587,3610680,ELWOOD UNION FREE SCHOOL DISTRICT,0.97,11740
10588,3610710,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,0.8,13760
10589,3610860,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,0.89,13063
10590,3610890,FAIRPORT CENTRAL SCHOOL DISTRICT,0.92,14450
10591,3610920,FALCONER CENTRAL SCHOOL DISTRICT,0.83,14733
10592,3610950,FALLSBURG CENTRAL SCHOOL DISTRICT,0.74,12733
10593,3610980,FARMINGDALE UNION FREE SCHOOL DISTRICT,0.9,11735
10594,3611070,FILLMORE CENTRAL SCHOOL DISTRICT,0.94,14735
10595,3611100,FISHERS ISLAND UNION FREE SCHOOL DISTRICT,1.0,6390
10596,3611190,FONDA-FULTONVILLE CENTRAL SCHOOL DISTRICT,0.88,12068
10597,3611250,FORESTVILLE CENTRAL SCHOOL DISTRICT,0.93,14062
10598,3611280,FORT ANN CENTRAL SCHOOL DISTRICT,0.66,12827
10599,3611310,FORT EDWARD UNION FREE SCHOOL DISTRICT,0.71,12828
10600,3611370,FORT PLAIN CENTRAL SCHOOL DISTRICT,0.8,13339
10601,3611400,FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT,0.93,13340
10602,3611430,FRANKLIN CENTRAL SCHOOL DISTRICT,0.87,13775
10603,3611490,FRANKLINVILLE CENTRAL SCHOOL DISTRICT,0.9,14737
10604,3611520,FREDONIA CENTRAL SCHOOL DISTRICT,0.95,14063
10605,3611550,FREEPORT UNION FREE SCHOOL DISTRICT,0.74,11520
10606,3611610,FREWSBURG CENTRAL SCHOOL DISTRICT,0.81,14738
10607,3611640,FRIENDSHIP CENTRAL SCHOOL DISTRICT,0.77,14739
10608,3611670,FRONTIER CENTRAL SCHOOL DISTRICT,0.87,14075
10609,3611700,FULTON CITY SCHOOL DISTRICT,0.8,13069
10610,3611730,GALWAY CENTRAL SCHOOL DISTRICT,0.9,12074
10611,3611740,GANANDA CENTRAL SCHOOL DISTRICT,0.88,14568
10612,3611760,GARDEN CITY UNION FREE SCHOOL DISTRICT,0.99,11530
10613,3611880,GATES-CHILI CENTRAL SCHOOL DISTRICT,0.79,14624
10614,3611910,GENERAL BROWN CENTRAL SCHOOL DISTRICT,0.91,13634
10615,3611940,GENESEO CENTRAL SCHOOL DISTRICT,0.87,14454
10616,3611970,GENEVA CITY SCHOOL DISTRICT,0.81,14456
10617,3612030,GERMANTOWN CENTRAL SCHOOL DISTRICT,0.87,12526
10618,3612120,GILBOA-CONESVILLE CENTRAL SCHOOL DISTRICT,0.91,12076
10619,3612180,GLEN COVE CITY SCHOOL DISTRICT,0.76,11542
10620,3612240,GLENS FALLS CITY SCHOOL DISTRICT,0.84,12801
10621,3612270,GLOVERSVILLE CITY SCHOOL DISTRICT,0.62,12078
10622,3612300,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN),0.88,14544
10623,3612330,GOSHEN CENTRAL SCHOOL DISTRICT,0.9,10924
10624,3612360,GOUVERNEUR CENTRAL SCHOOL DISTRICT,0.78,13642
10625,3612390,GOWANDA CENTRAL SCHOOL DISTRICT,0.82,14070
10626,3612400,GREENBURGH-GRAHAM UNION FREE SCHOOL DISTRICT,0.0,10706
10627,3612450,GRANVILLE CENTRAL SCHOOL DISTRICT,0.79,12832
10628,3612510,GREAT NECK UNION FREE SCHOOL DISTRICT,0.93,11020
10629,3612630,GREECE CENTRAL SCHOOL DISTRICT,0.88,14615
10630,3612660,GREEN ISLAND UNION FREE SCHOOL DISTRICT,0.41,12183
10631,3612720,GREENBURGH CENTRAL SCHOOL DISTRICT,0.81,10530
10632,3612750,GREENE CENTRAL SCHOOL DISTRICT,0.84,13778
10633,3612840,GREENPORT UNION FREE SCHOOL DISTRICT,0.8,11944
10634,3612870,GREENVILLE CENTRAL SCHOOL DISTRICT,0.94,12083
10635,3612900,GREENWICH CENTRAL SCHOOL DISTRICT,0.86,12834
10636,3612990,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,0.94,14141
10637,3613020,GROTON CENTRAL SCHOOL DISTRICT,0.83,13073
10638,3613080,GUILDERLAND CENTRAL SCHOOL DISTRICT,0.94,12085
10639,3613110,HADLEY-LUZERNE CENTRAL SCHOOL DISTRICT,0.86,12846
10640,3613230,HALDANE CENTRAL SCHOOL DISTRICT,0.99,10516
10641,3613290,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,0.94,11746
10642,3613350,HAMBURG CENTRAL SCHOOL DISTRICT,0.92,14075
10643,3613380,HAMILTON CENTRAL SCHOOL DISTRICT,0.9,13346
10644,3613440,HAMMOND CENTRAL SCHOOL DISTRICT,0.89,13646
10645,3613470,HAMMONDSPORT CENTRAL SCHOOL DISTRICT,0.86,14840
10646,3613530,HAMPTON BAYS UNION FREE SCHOOL DISTRICT,0.91,11946
10647,3613560,HANCOCK CENTRAL SCHOOL DISTRICT,0.88,13783
10648,3613590,HANNIBAL CENTRAL SCHOOL DISTRICT,0.8,13074
10649,3613620,HARBORFIELDS CENTRAL SCHOOL DISTRICT,0.97,11740
10650,3613710,HARPURSVILLE CENTRAL SCHOOL DISTRICT,0.73,13787
10651,3613740,HARRISON CENTRAL SCHOOL DISTRICT,0.99,10528
10652,3613770,HARRISVILLE CENTRAL SCHOOL DISTRICT,0.93,13648
10653,3613830,HARTFORD CENTRAL SCHOOL DISTRICT,0.83,12838
10654,3613950,HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT,0.97,10706
10655,3613980,HAUPPAUGE UNION FREE SCHOOL DISTRICT,0.96,11788
10656,3614010,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),0.83,10923
10657,3614070,HAWTHORNE-CEDAR KNOLLS UNION FREE SCHOOL DISTRICT,0.1,10532
10658,3614130,HEMPSTEAD UNION FREE SCHOOL DISTRICT,0.44,11550
10659,3614190,HENDRICK HUDSON CENTRAL SCHOOL DISTRICT,0.94,10548
10660,3614220,HERKIMER CENTRAL SCHOOL DISTRICT,0.8,13350
10661,3614250,HERMON-DEKALB CENTRAL SCHOOL DISTRICT,0.75,13630
10662,3614280,HERRICKS UNION FREE SCHOOL DISTRICT,0.97,11040
10663,3614310,HEUVELTON CENTRAL SCHOOL DISTRICT,0.91,13654
10664,3614340,HICKSVILLE UNION FREE SCHOOL DISTRICT,0.89,11801
10665,3614400,HIGHLAND CENTRAL SCHOOL DISTRICT,0.88,12528
10666,3614430,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT,0.9,10928
10667,3614460,HILTON CENTRAL SCHOOL DISTRICT,0.92,14468
10668,3614490,HINSDALE CENTRAL SCHOOL DISTRICT,0.76,14743
10669,3614550,HOLLAND CENTRAL SCHOOL DISTRICT,0.86,14080
10670,3614580,HOLLAND PATENT CENTRAL SCHOOL DISTRICT,0.95,13354
10671,3614610,HOLLEY CENTRAL SCHOOL DISTRICT,0.87,14470
10672,3614640,HOMER CENTRAL SCHOOL DISTRICT,0.9,13077
10673,3614670,HONEOYE CENTRAL SCHOOL DISTRICT,0.89,14471
10674,3614700,HONEOYE FALLS-LIMA CENTRAL SCHOOL DISTRICT,0.95,14472
10675,3614730,HOOSIC VALLEY CENTRAL SCHOOL DISTRICT,0.9,12154
10676,3614760,HOOSICK FALLS CENTRAL SCHOOL DISTRICT,0.87,12090
10677,3614820,HORNELL CITY SCHOOL DISTRICT,0.83,14843
10678,3614850,HORSEHEADS CENTRAL SCHOOL DISTRICT,0.86,14845
10679,3614880,SACKETS HARBOR CENTRAL SCHOOL DISTRICT,0.95,13685
10680,3614940,HUDSON CITY SCHOOL DISTRICT,0.8,12534
10681,3614970,HUDSON FALLS CENTRAL SCHOOL DISTRICT,0.72,12839
10682,3615030,GEORGE JUNIOR REPUBLIC UNION FREE SCHOOL DISTRICT,0.5,13068
10683,3615060,HUNTER-TANNERSVILLE CENTRAL SCHOOL DISTRICT,0.95,12485
10684,3615090,HUNTINGTON UNION FREE SCHOOL DISTRICT,0.91,11746
10685,3615180,HYDE PARK CENTRAL SCHOOL DISTRICT,0.81,12538
10686,3615210,KINDERHOOK CENTRAL SCHOOL DISTRICT,0.81,12184
10687,3615270,INDIAN LAKE CENTRAL SCHOOL DISTRICT,0.7,12842
10688,3615300,INDIAN RIVER CENTRAL SCHOOL DISTRICT,0.89,13673
10689,3615360,IROQUOIS CENTRAL SCHOOL DISTRICT,0.94,14059
10690,3615390,WEST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,0.96,14617
10691,3615450,IRVINGTON UNION FREE SCHOOL DISTRICT,0.96,10533
10692,3615510,ISLAND TREES UNION FREE SCHOOL DISTRICT,0.97,11756
10693,3615540,ISLIP UNION FREE SCHOOL DISTRICT,0.92,11751
10694,3615570,ITHACA CITY SCHOOL DISTRICT,0.85,14851
10695,3615630,JAMESTOWN CITY SCHOOL DISTRICT,0.73,14701
10696,3615720,JEFFERSON CENTRAL SCHOOL DISTRICT,0.89,12093
10697,3615780,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,0.89,11776
10698,3615810,JERICHO UNION FREE SCHOOL DISTRICT,0.97,11753
10699,3615870,JOHNSBURG CENTRAL SCHOOL DISTRICT,0.83,12853
10700,3615900,JOHNSON CITY CENTRAL SCHOOL DISTRICT,0.83,13790
10701,3615980,JOHNSTOWN CITY SCHOOL DISTRICT,0.77,12095
10702,3615990,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,0.84,13080
10703,3616080,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,0.98,10536
10704,3616140,KEENE CENTRAL SCHOOL DISTRICT,1.0,12943
10705,3616170,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT,0.9,12924
10706,3616200,KENDALL CENTRAL SCHOOL DISTRICT,0.88,14476
10707,3616230,KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,0.84,14223
10708,3616260,KINGS PARK CENTRAL SCHOOL DISTRICT,0.93,11754
10709,3616290,KINGSTON CITY SCHOOL DISTRICT,0.78,12401
10710,3616380,LA FARGEVILLE CENTRAL SCHOOL DISTRICT,0.88,13656
10711,3616410,LAFAYETTE CENTRAL SCHOOL DISTRICT,0.93,13084
10712,3616440,LACKAWANNA CITY SCHOOL DISTRICT,0.6,14218
10713,3616470,LAKE GEORGE CENTRAL SCHOOL DISTRICT,0.93,12845
10714,3616500,LAKE PLACID CENTRAL SCHOOL DISTRICT,0.93,12946
10715,3616560,EVANS-BRANT CENTRAL SCHOOL DISTRICT (LAKE SHORE),0.91,14006
10716,3616620,LAKELAND CENTRAL SCHOOL DISTRICT,0.94,10588
10717,3616680,LANCASTER CENTRAL SCHOOL DISTRICT,0.96,14086
10718,3616710,LANSING CENTRAL SCHOOL DISTRICT,0.97,14882
10719,3616740,LANSINGBURGH CENTRAL SCHOOL DISTRICT,0.77,12182
10720,3616800,LAURENS CENTRAL SCHOOL DISTRICT,0.83,13796
10721,3616830,LAWRENCE UNION FREE SCHOOL DISTRICT,0.74,11559
10722,3616950,LE ROY CENTRAL SCHOOL DISTRICT,0.92,14482
10723,3616960,NORTH WARREN CENTRAL SCHOOL DISTRICT,0.84,12817
10724,3616980,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,0.82,14590
10725,3617130,LETCHWORTH CENTRAL SCHOOL DISTRICT,0.96,14066
10726,3617160,LEVITTOWN UNION FREE SCHOOL DISTRICT,0.94,11756
10727,3617190,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT,0.93,14174
10728,3617220,LIBERTY CENTRAL SCHOOL DISTRICT,0.69,12754
10729,3617380,LINDENHURST UNION FREE SCHOOL DISTRICT,0.89,11757
10730,3617430,LISBON CENTRAL SCHOOL DISTRICT,1.0,13658
10731,3617460,LITTLE FALLS CITY SCHOOL DISTRICT,0.86,13365
10732,3617520,LIVERPOOL CENTRAL SCHOOL DISTRICT,0.84,13090
10733,3617580,LIVINGSTON MANOR CENTRAL SCHOOL DISTRICT,0.68,12758
10734,3617640,LIVONIA CENTRAL SCHOOL DISTRICT,0.86,14487
10735,3617670,LOCKPORT CITY SCHOOL DISTRICT,0.87,14094
10736,3617700,LOCUST VALLEY CENTRAL SCHOOL DISTRICT,0.98,11560
10737,3617730,LONG BEACH CITY SCHOOL DISTRICT,0.94,11561
10738,3617760,LONG LAKE CENTRAL SCHOOL DISTRICT,0.9,12847
10739,3617820,LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT,0.92,13367
10740,3617880,LYME CENTRAL SCHOOL DISTRICT,0.96,13622
10741,3617910,LYNBROOK UNION FREE SCHOOL DISTRICT,0.96,11563
10742,3617970,LYNDONVILLE CENTRAL SCHOOL DISTRICT,0.96,14098
10743,3618030,LYONS CENTRAL SCHOOL DISTRICT,0.71,14489
10744,3618080,MADISON CENTRAL SCHOOL DISTRICT,0.85,13402
10745,3618090,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,0.95,13660
10746,3618120,MAHOPAC CENTRAL SCHOOL DISTRICT,0.94,10541
10747,3618150,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,0.9,13760
10748,3618180,MALONE CENTRAL SCHOOL DISTRICT,0.87,12953
10749,3618210,MALVERNE UNION FREE SCHOOL DISTRICT,0.92,11565
10750,3618240,MAMARONECK UNION FREE SCHOOL DISTRICT,0.91,10543
10751,3618270,MANHASSET UNION FREE SCHOOL DISTRICT,1.0,11030
10752,3618330,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,0.94,13104
10753,3618450,MARATHON CENTRAL SCHOOL DISTRICT,0.88,13803
10754,3618480,MARCELLUS CENTRAL SCHOOL DISTRICT,0.91,13108
10755,3618510,MARGARETVILLE CENTRAL SCHOOL DISTRICT,0.87,12455
10756,3618540,MARION CENTRAL SCHOOL DISTRICT,0.87,14505
10757,3618570,MARLBORO CENTRAL SCHOOL DISTRICT,0.92,12547
10758,3618600,CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT,0.73,14225
10759,3618630,MASSAPEQUA UNION FREE SCHOOL DISTRICT,0.97,11758
10760,3618660,MASSENA CENTRAL SCHOOL DISTRICT,0.78,13662
10761,3618690,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,0.81,11951
10762,3618750,MAYFIELD CENTRAL SCHOOL DISTRICT,0.93,12117
10763,3618840,MCGRAW CENTRAL SCHOOL DISTRICT,0.91,13101
10764,3618900,MECHANICVILLE CITY SCHOOL DISTRICT,0.88,12118
10765,3618960,MEDINA CENTRAL SCHOOL DISTRICT,0.82,14103
10766,3619020,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT,0.95,11566
10767,3619170,MEXICO CENTRAL SCHOOL DISTRICT,0.89,13114
10768,3619200,MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT,0.92,11720
10769,3619230,LONGWOOD CENTRAL SCHOOL DISTRICT,0.83,11980
10770,3619260,MIDDLEBURGH CENTRAL SCHOOL DISTRICT,0.92,12122
10771,3619320,MIDDLETOWN CITY SCHOOL DISTRICT,0.8,10940
10772,3619350,MILFORD CENTRAL SCHOOL DISTRICT,0.83,13807
10773,3619380,MILLBROOK CENTRAL SCHOOL DISTRICT,0.91,12545
10774,3619410,MILLER PLACE UNION FREE SCHOOL DISTRICT,0.97,11764
10775,3619500,MINEOLA UNION FREE SCHOOL DISTRICT,0.95,11501
10776,3619530,MINERVA CENTRAL SCHOOL DISTRICT,1.0,12857
10777,3619560,MINISINK VALLEY CENTRAL SCHOOL DISTRICT,0.89,10973
10778,3619650,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT,0.92,10917
10779,3619680,VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY),0.88,12549
10780,3619740,MONTICELLO CENTRAL SCHOOL DISTRICT,0.86,12701
10781,3619800,MORAVIA CENTRAL SCHOOL DISTRICT,0.85,13118
10782,3619830,MORIAH CENTRAL SCHOOL DISTRICT,0.87,12974
10783,3619860,MORRIS CENTRAL SCHOOL DISTRICT,0.76,13808
10784,3619890,MORRISTOWN CENTRAL SCHOOL DISTRICT,0.86,13664
10785,3619920,MORRISVILLE-EATON CENTRAL SCHOOL DISTRICT,0.85,13408
10786,3619950,BEDFORD CENTRAL SCHOOL DISTRICT,0.84,10549
10787,3620010,MOUNT MORRIS CENTRAL SCHOOL DISTRICT,0.62,14510
10788,3620040,MOUNT SINAI UNION FREE SCHOOL DISTRICT,0.94,11766
10789,3620100,MOUNT VERNON SCHOOL DISTRICT,0.6,10553
10790,3620160,MOUNT PLEASANT CENTRAL SCHOOL DISTRICT,0.96,10594
10791,3620190,NANUET UNION FREE SCHOOL DISTRICT,0.97,10954
10792,3620220,NAPLES CENTRAL SCHOOL DISTRICT,0.82,14512
10793,3620340,CLARKSTOWN CENTRAL SCHOOL DISTRICT,0.92,10956
10794,3620370,NEW HARTFORD CENTRAL SCHOOL DISTRICT,0.96,13413
10795,3620430,NEW LEBANON CENTRAL SCHOOL DISTRICT,0.9,12125
10796,3620460,NEW PALTZ CENTRAL SCHOOL DISTRICT,0.95,12561
10797,3620490,NEW ROCHELLE CITY SCHOOL DISTRICT,0.78,10801
10798,3620610,NEW YORK MILLS UNION FREE SCHOOL DISTRICT,0.71,13417
10799,3620640,NEWARK CENTRAL SCHOOL DISTRICT,0.9,14513
10800,3620670,NEWARK VALLEY CENTRAL SCHOOL DISTRICT,0.87,13811
10801,3620700,NEWBURGH CITY SCHOOL DISTRICT,0.78,12550
10802,3620730,NEWCOMB CENTRAL SCHOOL DISTRICT,0.86,12852
10803,3620760,NEWFANE CENTRAL SCHOOL DISTRICT,0.88,14108
10804,3620790,NEWFIELD CENTRAL SCHOOL DISTRICT,0.87,14867
10805,3620820,NIAGARA FALLS CITY SCHOOL DISTRICT,0.63,14304
10806,3620850,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,0.87,14304
10807,3620880,NISKAYUNA CENTRAL SCHOOL DISTRICT,0.93,12309
10808,3620910,NORTH BABYLON UNION FREE SCHOOL DISTRICT,0.9,11703
10809,3620970,NORTH COLLINS CENTRAL SCHOOL DISTRICT,0.9,14111
10810,3621000,NORTH COLONIE CSD,0.94,12110
10811,3621180,NORTH SALEM CENTRAL SCHOOL DISTRICT,0.95,10560
10812,3621210,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,0.87,13212
10813,3621240,NORTH TONAWANDA CITY SCHOOL DISTRICT,0.75,14120
10814,3621250,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,0.84,12919
10815,3621260,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,0.83,12935
10816,3621270,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,0.96,11768
10817,3621300,NORTHVILLE CENTRAL SCHOOL DISTRICT,0.86,12134
10818,3621330,NORWICH CITY SCHOOL DISTRICT,0.82,13815
10819,3621360,NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT,0.81,13668
10820,3621450,DALTON-NUNDA CENTRAL SCHOOL DISTRICT (KESHEQUA),0.96,14517
10821,3621480,NYACK UNION FREE SCHOOL DISTRICT,0.85,10960
10822,3621510,OAKFIELD-ALABAMA CENTRAL SCHOOL DISTRICT,0.77,14125
10823,3621570,OCEANSIDE UNION FREE SCHOOL DISTRICT,0.95,11572
10824,3621630,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,0.87,14869
10825,3621660,OGDENSBURG CITY SCHOOL DISTRICT,0.91,13669
10826,3621720,OLEAN CITY SCHOOL DISTRICT,0.8,14760
10827,3621780,ONEONTA CITY SCHOOL DISTRICT,0.8,13820
10828,3621810,ONONDAGA CENTRAL SCHOOL DISTRICT,0.87,13120
10829,3621840,ONTEORA CENTRAL SCHOOL DISTRICT,0.83,12412
10830,3621900,ORCHARD PARK CENTRAL SCHOOL DISTRICT,0.93,14224
10831,3621960,ORISKANY CENTRAL SCHOOL DISTRICT,0.92,13424
10832,3622020,OSSINING UNION FREE SCHOOL DISTRICT,0.72,10562
10833,3622050,OSWEGO CITY SCHOOL DISTRICT,0.74,13126
10834,3622100,GEORGETOWN-SOUTH OTSELIC CENTRAL SCHOOL DISTRICT,0.8,13155
10835,3622140,SOUTH SENECA CENTRAL SCHOOL DISTRICT,0.69,14521
10836,3622170,OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT,0.85,13827
10837,3622200,VAN HORNESVILLE-OWEN D YOUNG CENTRAL SCHOOL DISTRICT,0.84,13475
10838,3622260,OXFORD ACADEMY AND CENTRAL SCHOOL DISTRICT,0.84,13830
10839,3622290,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,0.89,11771
10840,3622380,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,0.82,14522
10841,3622410,PANAMA CENTRAL SCHOOL DISTRICT,0.97,14767
10842,3622440,PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT,0.89,13672
10843,3622470,PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT,0.82,11772
10844,3622500,PAVILION CENTRAL SCHOOL DISTRICT,0.93,14525
10845,3622530,PAWLING CENTRAL SCHOOL DISTRICT,0.87,12564
10846,3622560,PEARL RIVER UNION FREE SCHOOL DISTRICT,0.95,10965
10847,3622650,PEEKSKILL CITY SCHOOL DISTRICT,0.66,10566
10848,3622680,PELHAM UNION FREE SCHOOL DISTRICT,0.96,10803
10849,3622710,PENFIELD CENTRAL SCHOOL DISTRICT,0.96,14526
10850,3622740,PENN YAN CENTRAL SCHOOL DISTRICT,0.78,14527
10851,3622770,PERRY CENTRAL SCHOOL DISTRICT,0.87,14530
10852,3622830,PERU CENTRAL SCHOOL DISTRICT,0.83,12972
10853,3622890,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT,0.84,14432
10854,3622920,PHOENIX CENTRAL SCHOOL DISTRICT,0.88,13135
10855,3623010,PINE BUSH CENTRAL SCHOOL DISTRICT,0.88,12566
10856,3623040,PINE PLAINS CENTRAL SCHOOL DISTRICT,0.8,12567
10857,3623070,PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON),0.86,14138
10858,3623160,PITTSFORD CENTRAL SCHOOL DISTRICT,0.97,14534
10859,3623190,PLAINEDGE UNION FREE SCHOOL DISTRICT,0.0,11758
10860,3623220,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,0.96,11803
10861,3623280,PLATTSBURGH CITY SCHOOL DISTRICT,0.86,12901
10862,3623310,PLEASANTVILLE UNION FREE SCHOOL DISTRICT,0.91,10570
10863,3623370,POLAND CENTRAL SCHOOL DISTRICT,0.89,13431
10864,3623430,PORT BYRON CENTRAL SCHOOL DISTRICT,0.84,13140
10865,3623460,PORT CHESTER-RYE UNION FREE SCHOOL DISTRICT,0.81,10573
10866,3623490,PORT JEFFERSON UNION FREE SCHOOL DISTRICT,0.94,11777
10867,3623520,PORT JERVIS CITY SCHOOL DISTRICT,0.81,12771
10868,3623580,PORT WASHINGTON UNION FREE SCHOOL DISTRICT,0.94,11050
10869,3623640,PORTVILLE CENTRAL SCHOOL DISTRICT,0.9,14770
10870,3623670,POTSDAM CENTRAL SCHOOL DISTRICT,0.95,13676
10871,3623760,POUGHKEEPSIE CITY SCHOOL DISTRICT,0.46,12603
10872,3623790,PRATTSBURGH CENTRAL SCHOOL DISTRICT,0.95,14873
10873,3623880,PULASKI CENTRAL SCHOOL DISTRICT,0.86,13142
10874,3624000,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,0.94,10579
10875,3624030,QUEENSBURY UNION FREE SCHOOL DISTRICT,0.86,12804
10876,3624090,RANDOLPH CENTRAL SCHOOL DISTRICT,0.88,14772
10877,3624150,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,0.86,12143
10878,3624210,RED CREEK CENTRAL SCHOOL DISTRICT,0.71,13143
10879,3624240,RED HOOK CENTRAL SCHOOL DISTRICT,0.9,12571
